x,y,speed,lookahead
9.05910198402611,5.9801749406863784,4.641123389954574,1.256934991673196
9.000810735047937,6.006263172882368,4.61360432891343,1.2497326682969225
8.941232397265628,6.029907699362556,4.58608526787229,1.2425303449206495
8.8807089647661,6.051002662403358,4.558566206831147,1.235328021544376
8.819582431636285,6.069442204281175,4.531047145790007,1.2281256981681032
8.758194791963094,6.085120467272419,4.503528084748863,1.2209233747918298
8.696308901056407,6.098103732257905,4.5,1.22
8.633354183173267,6.10856307194228,4.5,1.22
8.5696938602782,6.116396028715392,4.5,1.22
8.505703771679734,6.121496421360221,4.5,1.22
8.441759756686391,6.123758068659748,4.5,1.22
8.378237654606709,6.123074789396956,4.5,1.22
8.315332629366994,6.119368153987728,4.501807316964454,1.2204290070917774
8.252166966807811,6.112761702719083,4.505723170387437,1.221358522457295
8.18891387287951,6.10327975616458,4.50963902381042,1.2222880378228123
8.125994670740157,6.090913570347576,4.513554877233404,1.2232175531883298
8.063830683547842,6.075654401291436,4.517470730656387,1.2241470685538474
8.002843234460634,6.057493505019516,4.521386584079371,1.2250765839193647
7.943450824634201,6.0364219017241645,4.525559092625473,1.2260670221169723
7.884927330039918,6.012351279707971,4.534479720949255,1.2281845327082417
7.826866832724374,5.985279085937004,4.543400349273038,1.2303020432995113
7.769853704082901,5.955298817880147,4.552320977596821,1.232419553890781
7.714472315510845,5.922503973006295,4.561241605920604,1.2345370644820506
7.661307038403537,5.886988048784333,4.570162234244387,1.2366545750733202
7.6109422441563135,5.848844542683152,4.57908286256817,1.2387720856645899
7.563641288763555,5.807914953512553,4.591499947909147,1.2420347674994343
7.518629594273907,5.763590282169844,4.605875049179755,1.245938745230681
7.475915171240636,5.71630578605346,4.62025015045036,1.2498427229619273
7.435596259961303,5.666584984973445,4.634625251720967,1.253746700693174
7.397771100733486,5.614951398739856,4.649000352991574,1.2576506784244206
7.362537933854764,5.5619285471627515,4.663375454262179,1.261554656155667
7.330016292569057,5.507980304188719,4.678243176037985,1.2656331069917612
7.300696734998321,5.452112873202924,4.694752966164454,1.2702931348440138
7.274380437386413,5.394188254084949,4.711262756290923,1.274953162696267
7.250573601213196,5.334731311121976,4.727772546417391,1.2796131905485193
7.228782427958516,5.274266908601164,4.7442823365438604,1.2842732184007724
7.208513119102232,5.213319910809686,4.76079212667033,1.2889332462530254
7.189271876124199,5.152415182034718,4.777301916796798,1.293593274105278
7.171101282780803,5.09157369245518,4.823367353447798,1.306156198772087
7.154692139612992,5.030130207207968,4.875898087776037,1.3204478821170795
7.139852200103687,4.968187204013948,4.92842882210428,1.3347395654620733
7.12636504030603,4.905869122725667,4.9809595564325235,1.3490312488070668
7.114014236273167,4.843300403195672,5.033490290760762,1.3633229321520592
7.1025833640582405,4.780605485276493,5.086021025089004,1.377614615497053
7.091961588066385,4.717871472840016,5.141512644832495,1.392696289311677
7.082808735011325,4.654879029026743,5.2012605373604135,1.4089135744263979
7.07497122898773,4.591633928001927,5.261008429888333,1.425130859541119
7.068067747085202,4.528216540726211,5.320756322416247,1.4413481446558385
7.061716966393336,4.464707238160223,5.380504214944167,1.4575654297705594
7.055537564001736,4.40118639126461,5.44025210747208,1.473782714885279
